region	chromStart	chromEnd	type	strand	pre	post	description
2590	3696468	3696469	intergenic	\N	upp	pmmB	\N
2591	3697093	3697197	intergenic	\N	Rv3310	upp	\N
2592	3698097	3698120	intergenic	\N	Rv3311	Rv3310	\N
2593	3699383	3699403	intergenic	\N	Rv3312c	Rv3311	\N
2594	3700330	3700704	intergenic	\N	Rv3312A	Rv3312c	\N
2595	3701016	3701086	intergenic	\N	add	Rv3312A	\N
2596	3703865	3704101	intergenic	\N	sdhC	cdd	\N
2597	3704871	3704999	intergenic	\N	sdhA	sdhD	\N
2598	3707563	3707641	intergenic	\N	Rv3320c	sdhB	\N
2599	3708070	3708073	intergenic	\N	Rv3321c	Rv3320c	\N
2600	3708316	3708437	intergenic	\N	Rv3322c	Rv3321c	\N
2601	3710379	3710432	intergenic	\N	Rv3325	Rv3324A	\N
2602	3711694	3711748	intergenic	\N	Rv3327	Rv3326	\N
2603	3714332	3714391	intergenic	\N	Rv3329	sigJ	\N
2604	3715708	3715776	intergenic	\N	dacB1	Rv3329	\N
2605	3716994	3717089	intergenic	\N	sugI	dacB1	\N
2606	3719746	3719936	intergenic	\N	Rv3333c	nagA	\N
2607	3720782	3721256	intergenic	\N	Rv3334	Rv3333c	\N
2608	3721697	3721730	intergenic	\N	Rv3335c	Rv3334	\N
2609	3722600	3722620	intergenic	\N	trpS	Rv3335c	\N
2610	3723631	3723655	intergenic	\N	Rv3337	trpS	\N
2611	3724548	3724614	intergenic	\N	icd1	Rv3338	\N
2612	3725844	3726126	intergenic	\N	metC	icd1	\N
2613	3727476	3727487	intergenic	\N	metA	metC	\N
2614	3729355	3729363	intergenic	\N	PPE54	Rv3342	\N
2615	3736935	3736983	intergenic	\N	PE	PPE54	\N
2616	3742774	3743197	intergenic	\N	Rv3346c	PE	\N
2617	3743455	3743710	intergenic	\N	PPE55	Rv3346c	\N
2618	3753184	3753764	intergenic	\N	Rv3348	PPE55	\N
2619	3754256	3754292	intergenic	\N	Rv3349c	Rv3348	\N
2620	3755033	3755951	intergenic	\N	PPE56	Rv3349c	\N
2621	3767102	3767345	intergenic	\N	Rv3351c	PPE56	\N
2622	3768140	3768221	intergenic	\N	Rv3352c	Rv3351c	\N
2623	3768593	3768735	intergenic	\N	Rv3353c	Rv3352c	\N
2624	3768996	3769110	intergenic	\N	Rv3354	Rv3353c	\N
2625	3769500	3769513	intergenic	\N	Rv3355c	Rv3354	\N
2626	3770649	3770772	intergenic	\N	Rv3357	folD	\N
2627	3771302	3771343	intergenic	\N	Rv3359	Rv3358	\N
2628	3772534	3772650	intergenic	\N	Rv3360	Rv3359	\N
2629	3773567	3773573	intergenic	\N	Rv3362c	Rv3361c	\N
2630	3777501	3777736	intergenic	\N	spoU	Rv3365c	\N
2631	3778201	3778567	intergenic	\N	PE	spoU	\N
2632	3781412	3781500	intergenic	\N	dnaE2	Rv3369	\N
2633	3784740	3784931	intergenic	\N	Rv3371	dnaE2	\N
2634	3786272	3786313	intergenic	\N	otsB2	Rv3371	\N
2635	3787489	3787725	intergenic	\N	echA18	otsB2	\N
2636	3788616	3788620	intergenic	\N	amiD	echA18.1	\N
2637	3790048	3790155	intergenic	\N	Rv3376	amiD	\N
2638	3790809	3790847	intergenic	\N	Rv3377c	Rv3376	\N
2639	3792353	3792357	intergenic	\N	Rv3378c	Rv3377c	\N
2640	3793248	3793256	intergenic	\N	dxs2	Rv3378c	\N
2641	3794867	3795099	intergenic	\N	Rv3380c	dxs2	\N
2642	3795984	3796034	intergenic	\N	Rv3381c	Rv3380c	\N
2643	3796361	3796447	intergenic	\N	lytB1	Rv3381c	\N
2644	3798489	3799242	intergenic	\N	Rv3384c	idsB	\N
2645	3799943	3800091	intergenic	\N	Rv3386	Rv3385c	\N
2646	3801463	3801652	intergenic	\N	PE	Rv3387	\N
2647	3803848	3803918	intergenic	\N	Rv3389c	PE	\N
2648	3804791	3804864	intergenic	\N	lpqD	Rv3389c	\N
2649	3805575	3805620	intergenic	\N	acrA1	lpqD	\N
2650	3808437	3808460	intergenic	\N	iunH	cmaA1	\N
2651	3809387	3809441	intergenic	\N	Rv3394c	iunH	\N
2652	3811636	3811718	intergenic	\N	Rv3395A	Rv3395c	\N
2653	3812345	3812500	intergenic	\N	guaA	Rv3395A	\N
2654	3814078	3814089	intergenic	\N	phyA	guaA	\N
2655	3814998	3815026	intergenic	\N	idsA1	phyA	\N
2656	3816106	3816128	intergenic	\N	Rv3399	idsA1	\N
2657	3817175	3817238	intergenic	\N	Rv3400	Rv3399	\N
2658	3818027	3818041	intergenic	\N	Rv3401	Rv3400	\N
2659	3820402	3820652	intergenic	\N	Rv3402c	Rv3401	\N
2660	3821891	3822261	intergenic	\N	Rv3403c	Rv3402c	\N
2661	3823863	3823879	intergenic	\N	Rv3404c	Rv3403c	\N
2662	3824584	3824701	intergenic	\N	Rv3405c	Rv3404c	\N
2663	3825268	3825329	intergenic	\N	Rv3406	Rv3405c	\N
2664	3826217	3826251	intergenic	\N	Rv3407	Rv3406	\N
2665	3826958	3826990	intergenic	\N	choD	Rv3408	\N
2666	3828727	3828782	intergenic	\N	guaB3	choD	\N
2667	3829910	3829929	intergenic	\N	guaB2	guaB3	\N
2668	3831519	3831725	intergenic	\N	Rv3412	guaB2	\N
2669	3832136	3832145	intergenic	\N	Rv3413c	Rv3412	\N
2670	3833676	3833693	intergenic	\N	Rv3415c	sigD	\N
2671	3834521	3834891	intergenic	\N	whiB3	Rv3415c	\N
2672	3835200	3835271	intergenic	\N	groEL	whiB3	\N
2673	3836891	3836985	intergenic	\N	groES	groEL	\N
2674	3837288	3837554	intergenic	\N	gcp	groES	\N
2675	3841420	3841713	intergenic	\N	Rv3424c	alr	\N
2676	3842076	3842238	intergenic	\N	PPE57	Rv3424c	\N
2677	3842769	3843035	intergenic	\N	PPE58	PPE57	\N
2678	3843734	3843884	intergenic	\N	Rv3427c	PPE58	\N
2679	3844640	3844737	intergenic	\N	Rv3428c	Rv3427c	\N
2680	3845970	3847164	intergenic	\N	PPE59	Rv3428c	\N
2681	3848805	3849293	intergenic	\N	Rv3431c	Rv3430c	\N
2682	3850139	3850371	intergenic	\N	gadB	Rv3431c	\N
2683	3851754	3851791	intergenic	\N	Rv3433c	gadB	\N
2684	3853213	3853214	intergenic	\N	Rv3434c	Rv3433c	\N
2685	3853928	3853938	intergenic	\N	Rv3435c	Rv3434c	\N
2686	3854793	3855014	intergenic	\N	glmS	Rv3435c	\N
2687	3856889	3856910	intergenic	\N	Rv3437	glmS	\N
2688	3857387	3857396	intergenic	\N	Rv3438	Rv3437	\N
2689	3858239	3858258	intergenic	\N	Rv3439c	Rv3438	\N
2690	3859662	3859664	intergenic	\N	Rv3440c	Rv3439c	\N
2691	3859976	3860023	intergenic	\N	mrsA	Rv3440c	\N
2692	3861370	3861494	intergenic	\N	rpsI	mrsA	\N
2693	3862390	3862623	intergenic	\N	esxT	rplM	\N
2694	3862926	3862946	intergenic	\N	esxU	esxT	\N
2695	3868238	3868351	intergenic	\N	Rv3448	Rv3447c	\N
2696	3872496	3872616	intergenic	\N	cut3	Rv3450c	\N
2697	3873405	3873451	intergenic	\N	cut4	cut3	\N
2698	3874132	3874403	intergenic	\N	Rv3453	cut4	\N
2699	3874736	3874821	intergenic	\N	Rv3454	Rv3453	\N
2700	3876822	3876889	intergenic	\N	rplQ	truA	\N
2701	3877432	3877463	intergenic	\N	rpoA	rplQ	\N
2702	3878507	3878658	intergenic	\N	rpsD	rpoA	\N
2703	3879264	3879272	intergenic	\N	rpsK	rpsD	\N
2704	3879692	3879695	intergenic	\N	rpsM	rpsK	\N
2705	3880070	3880285	intergenic	\N	rpmJ	rpsM	\N
2706	3880399	3880431	intergenic	\N	infA	rpmJ	\N
2707	3880653	3880906	intergenic	\N	Rv3463	infA	\N
2708	3881764	3881836	intergenic	\N	rmlB	Rv3463	\N
2709	3882832	3882833	intergenic	\N	rmlC	rmlB	\N
2710	3883442	3883524	intergenic	\N	Rv3466	rmlC	\N
2711	3884917	3884974	intergenic	\N	Rv3468c	Rv3467	\N
2712	3886069	3886072	intergenic	\N	mhpE	Rv3468c	\N
2713	3887083	3887143	intergenic	\N	ilvB2	mhpE	\N
2714	3888802	3888807	intergenic	\N	Rv3471c	ilvB2	\N
2715	3889341	3889361	intergenic	\N	Rv3472	Rv3471c	\N
2716	3889868	3889947	intergenic	\N	bpoA	Rv3472	\N
2717	3890733	3890829	intergenic	\N	Rv3474	bpoA	\N
2718	3892091	3892370	intergenic	\N	kgtP	Rv3475	\N
2719	3893720	3894092	intergenic	\N	PE31	kgtP	\N
2720	3894389	3894425	intergenic	\N	PPE60	PE31	\N
2721	3895607	3895819	intergenic	\N	Rv3479	PPE60	\N
2722	3898885	3898908	intergenic	\N	Rv3480c	Rv3479	\N
2723	3900402	3900492	intergenic	\N	Rv3481c	Rv3480c	\N
2724	3901182	3901323	intergenic	\N	Rv3482c	Rv3481c	\N
2725	3902106	3902149	intergenic	\N	Rv3483c	Rv3482c	\N
2726	3902812	3903077	intergenic	\N	cpsA	Rv3483c	\N
2727	3904616	3904621	intergenic	\N	Rv3485c	cpsA	\N
2728	3905566	3905771	intergenic	\N	Rv3486	Rv3485c	\N
2729	3907007	3907666	intergenic	\N	Rv3488	lipF	\N
2730	3907990	3908071	intergenic	\N	Rv3489	Rv3488	\N
2731	3909738	3909889	intergenic	\N	Rv3491	otsA	\N
2732	3913369	3913379	intergenic	\N	lprN	mce4F	\N
2733	3919200	3919219	intergenic	\N	yrbE4B	mce4A	\N
2734	3920062	3920096	intergenic	\N	yrbE4A	yrbE4B	\N
2735	3920861	3921086	intergenic	\N	fabG	yrbE4A	\N
2736	3922040	3922064	intergenic	\N	fdxD	fabG	\N
2737	3922256	3922470	intergenic	\N	fadE26	fdxD	\N
2738	3923673	3923697	intergenic	\N	fadE27	fadE26	\N
2739	3924819	3924889	intergenic	\N	fadD17	fadE27	\N
2740	3926398	3926568	intergenic	\N	PE	fadD17	\N
2741	3930714	3931004	intergenic	\N	PE	PE	\N
2742	3936710	3936876	intergenic	\N	ilvX	PE	\N
2743	3939257	3939616	intergenic	\N	PE	Rv3510c	\N
2744	3944963	3945091	intergenic	\N	fadD18	PE	\N
2745	3945748	3945793	intergenic	\N	PE	fadD18	\N
2746	3950263	3950823	intergenic	\N	fadD19	PE	\N
2747	3952470	3952543	intergenic	\N	echA19	fadD19	\N
2748	3953335	3953430	intergenic	\N	Rv3517	echA19	\N
2749	3954270	3954324	intergenic	\N	cyp142	Rv3517	\N
2750	3955521	3955549	intergenic	\N	Rv3519	cyp142	\N
2751	3956260	3956324	intergenic	\N	Rv3520c	Rv3519	\N
2752	3957368	3957520	intergenic	\N	Rv3521	Rv3520c	\N
2753	3958432	3958447	intergenic	\N	ltp4	Rv3521	\N
2754	3959512	3959528	intergenic	\N	ltp3	ltp4	\N
2755	3960713	3960754	intergenic	\N	Rv3524	ltp3	\N
2756	3961786	3961799	intergenic	\N	Rv3525c	Rv3524	\N
2757	3962324	3962438	intergenic	\N	Rv3526	Rv3525c	\N
2758	3963599	3963604	intergenic	\N	Rv3527	Rv3526	\N
2759	3964054	3964478	intergenic	\N	Rv3528c	Rv3527	\N
2760	3965192	3965883	intergenic	\N	Rv3529c	Rv3528c	\N
2761	3968944	3969342	intergenic	\N	PPE61	Rv3531c	\N
2762	3970563	3970704	intergenic	\N	PPE62	PPE61	\N
2763	3972453	3972551	intergenic	\N	Rv3534c	PPE62	\N
2764	3974500	3974510	intergenic	\N	Rv3536c	Rv3535c	\N
2765	3975296	3975368	intergenic	\N	Rv3537	Rv3536c	\N
2766	3977060	3977061	intergenic	\N	Rv3538	Rv3537	\N
2767	3977922	3978058	intergenic	\N	PPE63	Rv3538	\N
2768	3985445	3985556	intergenic	\N	fadA5	cyp125	\N
2769	3986732	3986843	intergenic	\N	Rv3547	fadA5	\N
2770	3987299	3987381	intergenic	\N	Rv3548c	Rv3547	\N
2771	3988296	3988318	intergenic	\N	Rv3549c	Rv3548c	\N
2772	3989098	3989152	intergenic	\N	echA20	Rv3549c	\N
2773	3991523	3991620	intergenic	\N	Rv3553	Rv3552	\N
2774	3994742	3994829	intergenic	\N	Rv3555c	fdxB	\N
2775	3995699	3995803	intergenic	\N	fadA6	Rv3555c	\N
2776	3996964	3997028	intergenic	\N	Rv3557c	fadA6	\N
2777	3997631	3997979	intergenic	\N	PPE64	Rv3557c	\N
2778	3999638	3999646	intergenic	\N	Rv3559c	PPE64	\N
2779	4001589	4001636	intergenic	\N	fadD3	fadE30	\N
2780	4008433	4008718	intergenic	\N	Rv3567c	Rv3566A	\N
2781	4009282	4009296	intergenic	\N	bphC	Rv3567c	\N
2782	4011071	4011085	intergenic	\N	Rv3570c	bphD	\N
2783	4012270	4012416	intergenic	\N	hmp	Rv3570c	\N
2784	4013493	4013510	intergenic	\N	Rv3572	hmp	\N
2785	4014041	4014076	intergenic	\N	fadE34	Rv3572	\N
2786	4016212	4016483	intergenic	\N	Rv3574	fadE34	\N
2787	4017083	4017088	intergenic	\N	Rv3575c	Rv3574	\N
2788	4018168	4018357	intergenic	\N	lppH	Rv3575c	\N
2789	4019071	4019261	intergenic	\N	Rv3577	lppH	\N
2790	4020128	4020141	intergenic	\N	arsB2	Rv3577	\N
2791	4021383	4021424	intergenic	\N	Rv3579c	arsB2	\N
2792	4023803	4023867	intergenic	\N	ispF	cysS	\N
2793	4025039	4025055	intergenic	\N	Rv3583c	ispD	\N
2794	4025544	4025829	intergenic	\N	lpqE	Rv3583c	\N
2795	4026378	4026443	intergenic	\N	radA	lpqE	\N
2796	4027886	4027890	intergenic	\N	Rv3586	radA	\N
2797	4029762	4029870	intergenic	\N	Rv3588c	Rv3587c	\N
2798	4033158	4033268	intergenic	\N	Rv3591c	PE	\N
2799	4034042	4034056	intergenic	\N	TB11.2	Rv3591c	\N
2800	4035710	4035856	intergenic	\N	Rv3594	lpqF	\N
2801	4036684	4036730	intergenic	\N	PE	Rv3594	\N
2802	4038050	4038157	intergenic	\N	clpC1	PE	\N
2803	4040704	4040980	intergenic	\N	lsr2	clpC1	\N
2804	4041319	4041422	intergenic	\N	lysS	lsr2	\N
2805	4042940	4042951	intergenic	\N	Rv3599c	lysS	\N
2806	4043035	4043040	intergenic	\N	Rv3600c	Rv3599c	\N
2807	4043859	4043861	intergenic	\N	panD	Rv3600c	\N
2808	4046118	4046302	intergenic	\N	Rv3604c	Rv3603c	\N
2809	4047496	4047704	intergenic	\N	Rv3605c	Rv3604c	\N
2810	4050585	4050600	intergenic	\N	ftsH	folE	\N
2811	4052883	4052949	intergenic	\N	Rv3611	ftsH	\N
2812	4053847	4053880	intergenic	\N	Rv3613c	Rv3612c	\N
2813	4054042	4054141	intergenic	\N	Rv3614c	Rv3613c	\N
2814	4054696	4054811	intergenic	\N	Rv3615c	Rv3614c	\N
2815	4055123	4055196	intergenic	\N	Rv3616c	Rv3615c	\N
2816	4056375	4057732	intergenic	\N	ephA	Rv3616c	\N
2817	4059885	4059983	intergenic	\N	esxV	Rv3618	\N
2818	4060268	4060294	intergenic	\N	esxW	esxV	\N
2819	4060591	4060647	intergenic	\N	PPE65	esxW	\N
2820	4061889	4061898	intergenic	\N	PE32	PPE65	\N
2821	4062198	4062526	intergenic	\N	lpqG	PE32	\N
2822	4063249	4063253	intergenic	\N	hpt	lpqG	\N
2823	4067285	4067422	intergenic	\N	ppa	Rv3627c	\N
2824	4067911	4067956	intergenic	\N	Rv3629c	ppa	\N
2825	4069054	4069174	intergenic	\N	Rv3630	Rv3629c	\N
2826	4070470	4070513	intergenic	\N	Rv3631	Rv3630	\N
2827	4071580	4071790	intergenic	\N	Rv3633	Rv3632	\N
2828	4073611	4073633	intergenic	\N	Rv3635	galE1	\N
2829	4075409	4075751	intergenic	\N	Rv3636	Rv3635	\N
2830	4076099	4076483	intergenic	\N	Rv3637	Rv3636	\N
2831	4077730	4077883	intergenic	\N	Rv3639c	Rv3638	\N
2832	4078450	4078519	intergenic	\N	Rv3640c	Rv3639c	\N
2833	4079749	4079924	intergenic	\N	fic	Rv3640c	\N
2834	4080560	4080570	intergenic	\N	Rv3642c	fic	\N
2835	4080765	4081159	intergenic	\N	Rv3643	Rv3642c	\N
2836	4081351	4081364	intergenic	\N	Rvnt39	Rv3643	\N
2837	4081437	4081515	intergenic	\N	Rv3644c	Rvnt39	\N
2838	4082721	4082806	intergenic	\N	Rv3645	Rv3644c	\N
2839	4087257	4087609	intergenic	\N	Rv3647c	topA	\N
2840	4088188	4088327	intergenic	\N	cspA	Rv3647c	\N
2841	4088531	4088780	intergenic	\N	Rv3649	cspA	\N
2842	4091096	4091232	intergenic	\N	PE33	Rv3649	\N
2843	4091517	4091840	intergenic	\N	Rv3651	PE33	\N
2844	4092878	4093631	intergenic	\N	PE	Rv3651	\N
2845	4094527	4094659	intergenic	\N	Rv3654c	PE	\N
2846	4094914	4094922	intergenic	\N	Rv3655c	Rv3654c	\N
2847	4095300	4095323	intergenic	\N	Rv3656c	Rv3655c	\N
2848	4095530	4095539	intergenic	\N	Rv3657c	Rv3656c	\N
2849	4096115	4096138	intergenic	\N	Rv3658c	Rv3657c	\N
2850	4097994	4098095	intergenic	\N	Rv3660c	Rv3659c	\N
2851	4099148	4099646	intergenic	\N	Rv3661	Rv3660c	\N
2852	4100510	4101264	intergenic	\N	Rv3662c	Rv3661	\N
2853	4104475	4104530	intergenic	\N	dppB	dppC	\N
2854	4105457	4105458	intergenic	\N	dppA	dppB	\N
2855	4107084	4107791	intergenic	\N	acs	dppA	\N
2856	4109747	4109782	intergenic	\N	Rv3668c	acs	\N
2857	4110481	4110826	intergenic	\N	Rv3669	Rv3668c	\N
2858	4113515	4113520	intergenic	\N	Rv3672c	Rv3671c	\N
2859	4114342	4114473	intergenic	\N	Rv3673c	Rv3672c	\N
2860	4115894	4116001	intergenic	\N	Rv3675	nth	\N
2861	4116379	4116477	intergenic	\N	Rv3676	Rv3675	\N
2862	4117152	4117257	intergenic	\N	Rv3677c	Rv3676	\N
2863	4118052	4118058	intergenic	\N	Rv3678c	Rv3677c	\N
2864	4118514	4118529	intergenic	\N	Rv3678A	Rv3678c	\N
2865	4118691	4118775	intergenic	\N	Rv3679	Rv3678A	\N
2866	4120955	4121197	intergenic	\N	whiB4	Rv3680	\N
2867	4121554	4121915	intergenic	\N	ponA2	whiB4	\N
2868	4124348	4124416	intergenic	\N	Rv3683	ponA2	\N
2869	4125376	4125438	intergenic	\N	Rv3684	Rv3683	\N
2870	4126479	4126540	intergenic	\N	Rvnt40	Rv3684	\N
2871	4126614	4127294	intergenic	\N	cyp137	Rvnt40	\N
2872	4128725	4128750	intergenic	\N	Rv3686c	cyp137	\N
2873	4129083	4129322	intergenic	\N	rsfB	Rv3686c	\N
2874	4129691	4129892	intergenic	\N	Rv3688c	rsfB	\N
2875	4131712	4131738	intergenic	\N	Rv3690	Rv3689	\N
2876	4132392	4132517	intergenic	\N	Rv3691	Rv3690	\N
2877	4134592	4134725	intergenic	\N	Rv3693	moxR2	\N
2878	4136048	4136121	intergenic	\N	Rv3694c	Rv3693	\N
2879	4137114	4137205	intergenic	\N	Rv3695	Rv3694c	\N
2880	4138138	4138201	intergenic	\N	glpK	Rv3695	\N
2881	4139755	4139804	intergenic	\N	Rv3697c	glpK	\N
2882	4140242	4140492	intergenic	\N	Rv3698	Rv3697c	\N
2883	4142022	4142043	intergenic	\N	Rv3699	Rv3698	\N
2884	4142745	4142747	intergenic	\N	Rv3700c	Rv3699	\N
2885	4143920	4143950	intergenic	\N	Rv3701c	Rv3700c	\N
2886	4148186	4148317	intergenic	\N	Rv3705c	gshA	\N
2887	4148962	4149090	intergenic	\N	Rv3705A	Rv3705c	\N
2888	4149480	4149590	intergenic	\N	Rv3706c	Rv3705A	\N
2889	4149911	4150029	intergenic	\N	Rv3707c	Rv3706c	\N
2890	4151040	4151179	intergenic	\N	asd	Rv3707c	\N
2891	4153483	4153739	intergenic	\N	leuA	ask	\N
2892	4155674	4155739	intergenic	\N	dnaQ	leuA	\N
2893	4156729	4156980	intergenic	\N	Rv3712	dnaQ	\N
2894	4158222	4158226	intergenic	\N	cobQ2	Rv3712	\N
2895	4158922	4158930	intergenic	\N	Rv3714c	cobQ2	\N
2896	4159821	4159888	intergenic	\N	recR	Rv3714c	\N
2897	4160500	4160511	intergenic	\N	Rv3716c	recR	\N
2898	4160913	4161047	intergenic	\N	Rv3717	Rv3716c	\N
2899	4161773	4161814	intergenic	\N	Rv3718c	Rv3717	\N
2900	4162258	4162305	intergenic	\N	Rv3719	Rv3718c	\N
2901	4163718	4163735	intergenic	\N	Rv3720	Rv3719	\N
2902	4166731	4166820	intergenic	\N	Rv3722c	dnaZX	\N
2903	4168128	4168344	intergenic	\N	Rvnt41	Rv3722c	\N
2904	4168430	4168535	intergenic	\N	Rv3723	Rvnt41	\N
2905	4169300	4169466	intergenic	\N	cut5a	Rv3723	\N
2906	4170169	4170213	intergenic	\N	Rv3725	cut5b	\N
2907	4171143	4171420	intergenic	\N	Rv3726	Rv3725	\N
2908	4172614	4172954	intergenic	\N	Rv3727	Rv3726	\N
2909	4174763	4174872	intergenic	\N	Rv3728	Rv3727	\N
2910	4178070	4178284	intergenic	\N	Rv3729	Rv3728	\N
2911	4180615	4180679	intergenic	\N	Rv3730c	Rv3729	\N
2912	4181720	4181757	intergenic	\N	ligC	Rv3730c	\N
2913	4182834	4182933	intergenic	\N	Rv3732	ligC	\N
2914	4183992	4184011	intergenic	\N	Rv3733c	Rv3732	\N
2915	4184512	4184525	intergenic	\N	Rv3734c	Rv3733c	\N
2916	4185890	4186088	intergenic	\N	Rv3735	Rv3734c	\N
2917	4186577	4186633	intergenic	\N	Rv3736	Rv3735	\N
2918	4187695	4187698	intergenic	\N	Rv3737	Rv3736	\N
2919	4190232	4190283	intergenic	\N	PPE67	PPE66	\N
2920	4190517	4190832	intergenic	\N	Rv3740c	PPE67	\N
2921	4193245	4193390	intergenic	\N	ctpJ	Rv3742c	\N
2922	4195373	4195439	intergenic	\N	Rv3744	ctpJ	\N
2923	4195802	4195885	intergenic	\N	Rv3745c	Rv3744	\N
2924	4196098	4196170	intergenic	\N	PE34	Rv3745c	\N
2925	4196506	4196723	intergenic	\N	Rv3747	PE34	\N
2926	4197107	4197235	intergenic	\N	Rv3748	Rv3747	\N
2927	4197595	4197627	intergenic	\N	Rv3749c	Rv3748	\N
2928	4198137	4198204	intergenic	\N	Rv3750c	Rv3749c	\N
2929	4198597	4198873	intergenic	\N	Rv3751	Rv3750c	\N
2930	4199089	4199130	intergenic	\N	Rvnt42	Rv3751	\N
2931	4199217	4199246	intergenic	\N	Rv3752c	Rvnt42	\N
2932	4199705	4199720	intergenic	\N	Rv3753c	Rv3752c	\N
2933	4200221	4200420	intergenic	\N	tyrA	Rv3753c	\N
2934	4201888	4201893	intergenic	\N	proZ	Rv3755c	\N
2935	4204417	4204425	intergenic	\N	proX	proV	\N
2936	4205373	4205537	intergenic	\N	Rv3760	proX	\N
2937	4205840	4205861	intergenic	\N	fadE36	Rv3760	\N
2938	4206917	4206995	intergenic	\N	Rv3762c	fadE36	\N
2939	4208876	4209046	intergenic	\N	lpqH	Rv3762c	\N
2940	4209526	4209581	intergenic	\N	Rv3764c	lpqH	\N
2941	4211009	4211079	intergenic	\N	Rv3765c	Rv3764c	\N
2942	4211784	4212292	intergenic	\N	Rv3766	Rv3765c	\N
2943	4212982	4212995	intergenic	\N	Rv3767c	Rv3766	\N
2944	4213940	4214069	intergenic	\N	Rv3768	Rv3767c	\N
2945	4214429	4214614	intergenic	\N	Rv3769	Rv3768	\N
2946	4214887	4215199	intergenic	\N	Rv3770c	Rv3769	\N
2947	4215775	4215880	intergenic	\N	Rv3770A	Rv3770c	\N
2948	4216063	4216077	intergenic	\N	Rv3770B	Rv3770A	\N
2949	4216269	4216403	intergenic	\N	Rv3771c	Rv3770B	\N
2950	4216730	4216864	intergenic	\N	Rvnt43	Rv3771c	\N
2951	4216937	4216967	intergenic	\N	Rvnt44	Rvnt43	\N
2952	4217056	4217133	intergenic	\N	hisC2	Rvnt44	\N
2953	4218195	4218240	intergenic	\N	Rv3773c	hisC2	\N
2954	4218825	4218848	intergenic	\N	echA21	Rv3773c	\N
2955	4219673	4219684	intergenic	\N	lipE	echA21	\N
2956	4220932	4221088	intergenic	\N	Rv3776	lipE	\N
2957	4222667	4222693	intergenic	\N	Rv3777	Rvnt45	\N
2958	4223680	4223698	intergenic	\N	Rv3778c	Rv3777	\N
2959	4224895	4224984	intergenic	\N	Rv3779	Rv3778c	\N
2960	4226985	4226988	intergenic	\N	Rv3780	Rv3779	\N
2961	4227525	4227528	intergenic	\N	rfbE	Rv3780	\N
2962	4230100	4230255	intergenic	\N	Rv3784	rfbD	\N
2963	4231236	4231319	intergenic	\N	Rv3785	Rv3784	\N
2964	4233597	4233609	intergenic	\N	Rv3787c	Rv3786c	\N
2965	4234536	4234779	intergenic	\N	Rv3788	Rv3787c	\N
2966	4235265	4235373	intergenic	\N	Rv3789	Rv3788	\N
2967	4235739	4235778	intergenic	\N	Rv3790	Rv3789	\N
2968	4237929	4237931	intergenic	\N	Rv3792	Rv3791	\N
2969	4243147	4243232	promoter	+	embA	embC	promoter_embA-embB
2970	4249810	4249877	intergenic	\N	Rv3796	embB	\N
2971	4251005	4251084	intergenic	\N	fadE35	Rv3796	\N
2972	4252866	4252992	intergenic	\N	Rv3798	fadE35	\N
2973	4254327	4254379	intergenic	\N	accD4	Rv3798	\N
2974	4261146	4261152	intergenic	\N	fadD32	pks13	\N
2975	4263066	4263354	intergenic	\N	Rv3802c	fadD32	\N
2976	4264365	4264562	intergenic	\N	fbpD	Rv3802c	\N
2977	4265462	4265641	intergenic	\N	fbpA	fbpD	\N
2978	4266658	4266952	intergenic	\N	Rv3805c	fbpA	\N
2979	4268836	4268924	intergenic	\N	Rv3806c	Rv3805c	\N
2980	4269833	4269839	intergenic	\N	Rv3807c	Rv3806c	\N
2981	4270337	4270365	intergenic	\N	glfT	Rv3807c	\N
2982	4273475	4273738	intergenic	\N	pirG	glf	\N
2983	4274593	4274797	intergenic	\N	Rv3811	pirG	\N
2984	4276417	4276570	intergenic	\N	PE	Rv3811	\N
2985	4278085	4278393	intergenic	\N	Rv3813c	PE	\N
2986	4279215	4279229	intergenic	\N	Rv3814c	Rv3813c	\N
2987	4280015	4280032	intergenic	\N	Rv3815c	Rv3814c	\N
2988	4280788	4280791	intergenic	\N	Rv3816c	Rv3815c	\N
2989	4281571	4281646	intergenic	\N	Rv3817	Rv3816c	\N
2990	4282402	4282448	intergenic	\N	Rv3818	Rv3817	\N
2991	4284331	4284418	intergenic	\N	papA2	Rv3819	\N
2992	4285825	4285972	intergenic	\N	Rv3821	papA2	\N
2993	4286686	4286720	intergenic	\N	Rv3822	Rv3821	\N
2994	4287935	4288259	intergenic	\N	mmpL8	Rv3822	\N
2995	4291529	4291638	intergenic	\N	papA1	mmpL8	\N
2996	4293174	4293224	intergenic	\N	pks2	papA1	\N
2997	4299605	4299811	intergenic	\N	fadD23	pks2	\N
2998	4305008	4305055	intergenic	\N	Rv3830c	Rv3829c	\N
2999	4305685	4305756	intergenic	\N	Rv3831	Rv3830c	\N
3000	4306811	4306866	intergenic	\N	Rv3833	Rv3832c	\N
3001	4308914	4309046	intergenic	\N	Rv3835	serS	\N
3002	4310396	4310400	intergenic	\N	Rv3836	Rv3835	\N
3003	4310814	4311008	intergenic	\N	Rv3837c	Rv3836	\N
3004	4312669	4312764	intergenic	\N	Rv3839	pheA	\N
3005	4313541	4313566	intergenic	\N	Rv3840	Rv3839	\N
3006	4313980	4314177	intergenic	\N	bfrB	Rv3840	\N
